,cell,celltype,trial,date,position,concentration,average_persistence,activity ($\mu$m/sec),speed ($\mu$m/sec),material
25,17.0,HL-60KW_SC575_sgFMNL1,1.0,20220428.0,0.0,0.75mgml,-0.17941028618932692,0.06481954812262808,0.10166208551110802,HL-60KW_SC575_sgFMNL1
26,17.0,HL-60KW_SC575_sgFMNL1,2.0,20220427.0,0.0,0.75mgml,-0.06804208346613966,0.028999654448458975,0.04336543764602495,HL-60KW_SC575_sgFMNL1
27,17.0,HL-60KW_SC575_sgFMNL1,2.0,20220428.0,0.0,0.75mgml,0.41472580741109993,0.07278638968795899,0.1219551086432044,HL-60KW_SC575_sgFMNL1
28,18.0,HL-60KW_SC575_sgFMNL1,1.0,20220428.0,0.0,0.75mgml,0.01793252500881403,0.019425602603708327,0.03170132498695099,HL-60KW_SC575_sgFMNL1
29,19.0,HL-60KW_SC575_sgFMNL1,2.0,20220427.0,0.0,0.75mgml,-0.10135182937329008,0.04886194508190035,0.07577494206269199,HL-60KW_SC575_sgFMNL1
30,22.0,HL-60KW_SC575_sgFMNL1,1.0,20220428.0,0.0,0.75mgml,0.1878099012354947,0.05614531633318126,0.08832415871313437,HL-60KW_SC575_sgFMNL1
31,22.0,HL-60KW_SC575_sgFMNL1,2.0,20220426.0,0.0,0.75mgml,0.06440428413930496,0.05996949458780746,0.09253717548826013,HL-60KW_SC575_sgFMNL1
32,22.0,HL-60KW_SC575_sgFMNL1,2.0,20220427.0,0.0,0.75mgml,0.23300909629070235,0.052320303996148475,0.08450272802291105,HL-60KW_SC575_sgFMNL1
33,23.0,HL-60KW_SC575_sgFMNL1,2.0,20220428.0,0.0,0.75mgml,0.16135571234043736,0.06036348253604196,0.09238875946645622,HL-60KW_SC575_sgFMNL1
34,24.0,HL-60KW_SC575_sgFMNL1,2.0,20220428.0,0.0,0.75mgml,0.28276469586272607,0.07724286828903341,0.12571434472858087,HL-60KW_SC575_sgFMNL1
35,25.0,HL-60KW_SC575_sgFMNL1,2.0,20220426.0,0.0,0.75mgml,0.1734431119126765,0.030547019794467813,0.0468842940358713,HL-60KW_SC575_sgFMNL1
36,26.0,HL-60KW_SC575_sgFMNL1,2.0,20220426.0,0.0,0.75mgml,0.08850386869679575,0.059987407475118465,0.08742608925503141,HL-60KW_SC575_sgFMNL1
37,28.0,HL-60KW_SC575_sgFMNL1,2.0,20220426.0,0.0,0.75mgml,0.3768555480492452,0.07118511699404437,0.11805126529917358,HL-60KW_SC575_sgFMNL1
38,28.0,HL-60KW_SC575_sgFMNL1,2.0,20220428.0,0.0,0.75mgml,0.09629683566760255,0.04080096234733711,0.0628202100334364,HL-60KW_SC575_sgFMNL1
39,29.0,HL-60KW_SC575_sgFMNL1,2.0,20220427.0,0.0,0.75mgml,0.10011719161729057,0.06550839125519958,0.10313783655714862,HL-60KW_SC575_sgFMNL1
40,30.0,HL-60KW_SC575_sgFMNL1,2.0,20220426.0,0.0,0.75mgml,0.0402889564681785,0.03950261911554012,0.0609872796972451,HL-60KW_SC575_sgFMNL1
41,32.0,HL-60KW_SC575_sgFMNL1,2.0,20220427.0,0.0,0.75mgml,0.41072535014119715,0.09146912355770917,0.15811201268380537,HL-60KW_SC575_sgFMNL1
42,33.0,HL-60KW_SC575_sgFMNL1,1.0,20220425.0,0.0,0.75mgml,-0.1408314925654535,0.02580783239133062,0.04032301908978696,HL-60KW_SC575_sgFMNL1
